koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_duration,koi_depth,koi_teq,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,koi_disposition_CANDIDATE,koi_disposition_CONFIRMED,koi_disposition_FALSE POSITIVE
0,0,0,0,3.8757,507.3,927.0,142.0,1.0,q1_q17_dr25_tce,5644.0,4.162,1.411,0,1,0
1,0,0,0,2.8364,1382.4,530.0,52.7,2.0,q1_q17_dr25_tce,5097.0,4.597,0.779,0,1,0
0,0,0,0,1.9616,516.3,970.0,41.6,3.0,q1_q17_dr25_tce,5097.0,4.597,0.779,0,1,0
0,0,0,0,2.312,1333.6,453.0,48.5,1.0,q1_q17_dr25_tce,3713.0,4.779,0.47,0,1,0
0,0,0,0,4.3224,759.2,395.0,31.0,2.0,q1_q17_dr25_tce,3713.0,4.779,0.47,0,1,0
0,0,0,0,2.6333,767.3,328.0,18.2,3.0,q1_q17_dr25_tce,3713.0,4.779,0.47,0,1,0
0,0,0,0,2.5242,620.5,905.0,50.4,1.0,q1_q17_dr25_tce,5849.0,4.517,0.919,0,1,0
0,1,0,0,0.9967,1823.5,1620.0,147.4,1.0,q1_q17_dr25_tce,5472.0,4.499,0.79,0,0,1
0,0,0,0,2.07004,16053.0,770.0,388.2,1.0,q1_q17_dr25_tce,5332.0,4.5,0.843,0,1,0
0,0,0,0,4.20241,6911.1,986.0,435.9,1.0,q1_q17_dr25_tce,6214.0,4.442,1.076,0,1,0
0,0,0,0,5.344,936.1,876.0,71.9,1.0,q1_q17_dr25_tce,6063.0,4.47,1.001,0,1,0
0,0,0,0,7.41287,9065.2,911.0,915.7,1.0,q1_q17_dr25_tce,6823.0,4.308,1.367,0,1,0
0,0,0,0,2.2083,6465.7,432.0,210.5,1.0,q1_q17_dr25_tce,3950.0,4.721,0.541,1,0,0
0,0,0,0,6.7904,7958.7,226.0,182.1,1.0,q1_q17_dr25_tce,3960.0,4.746,0.509,1,0,0
0,0,0,0,4.2362,6932.3,998.0,431.4,1.0,q1_q17_dr25_tce,5865.0,4.563,0.827,0,1,0
0,0,0,0,1.6485,724.2,931.0,42.6,1.0,q1_q17_dr25_tce,4500.0,4.656,0.646,0,1,0
0,0,0,0,3.95,942.5,400.0,25.4,3.0,q1_q17_dr25_tce,4500.0,4.656,0.646,0,1,0
0,1,0,0,3.7727,252.1,1008.0,60.2,1.0,q1_q17_dr25_tce,5869.0,4.024,1.626,0,1,0
0,1,0,0,3.8636,12861.0,1101.0,85.8,1.0,q1_q17_dr25_tce,5600.0,4.368,0.975,0,0,1
0,0,0,0,4.0374,2590.7,598.0,123.8,1.0,q1_q17_dr25_tce,5191.0,4.564,0.837,0,1,0
0,0,0,0,2.9785,1328.5,819.0,86.2,2.0,q1_q17_dr25_tce,5191.0,4.564,0.837,0,1,0
0,0,0,0,2.0778,14281.0,1497.0,1072.1,1.0,q1_q17_dr25_tce,5855.0,4.393,1.08,0,1,0
0,0,0,0,2.4517,1897.8,460.0,58.0,1.0,q1_q17_dr25_tce,3906.0,4.73,0.509,0,1,0
0,0,0,0,2.153,1037.4,569.0,41.4,2.0,q1_q17_dr25_tce,3906.0,4.73,0.509,0,1,0
0,0,0,0,6.5093,366.0,771.0,114.9,2.0,q1_q17_dr25_tce,5945.0,4.213,1.302,0,1,0
0,0,0,0,4.154,1432.1,362.0,36.9,3.0,q1_q17_dr25_tce,3906.0,4.73,0.509,0,1,0
0,0,0,0,2.1764,807.6,429.0,44.4,1.0,q1_q17_dr25_tce,3561.0,4.855,0.411,0,1,0
0,0,0,0,1.8177,509.2,554.0,37.8,2.0,q1_q17_dr25_tce,3561.0,4.855,0.411,0,1,0
0,0,0,0,2.4714,756.1,332.0,30.9,3.0,q1_q17_dr25_tce,3561.0,4.855,0.411,0,1,0
0,0,0,0,3.048,1309.7,833.0,46.2,1.0,q1_q17_dr25_tce,5942.0,4.327,1.142,1,0,0
0,0,0,0,2.5833,538.6,1182.0,36.4,1.0,q1_q17_dr25_tce,6077.0,4.471,0.999,0,1,0
0,0,0,0,8.593,685.4,401.0,15.4,2.0,q1_q17_dr25_tce,6077.0,4.471,0.999,0,1,0
0,0,0,0,2.9993,1675.6,499.0,64.5,1.0,q1_q17_dr25_tce,4201.0,4.682,0.591,0,1,0
0,0,0,0,1.915,362.3,587.0,14.2,2.0,q1_q17_dr25_tce,4201.0,4.682,0.591,0,1,0
0,0,0,0,3.23015,17859.0,1016.0,1669.1,1.0,q1_q17_dr25_tce,5655.0,4.581,0.794,0,1,0
0,0,0,0,3.1646,581.6,1010.0,48.1,1.0,q1_q17_dr25_tce,5662.0,4.61,0.738,1,0,0
0,0,0,0,5.083,895.5,349.0,21.6,5.0,q1_q17_dr25_tce,4500.0,4.656,0.646,0,1,0
0,0,0,0,2.2618,575.8,728.0,28.1,2.0,q1_q17_dr25_tce,4500.0,4.656,0.646,0,1,0
0,0,0,0,2.4283,634.1,559.0,21.4,4.0,q1_q17_dr25_tce,4500.0,4.656,0.646,0,1,0
0,1,1,0,3.2496,1692.9,950.0,119.4,1.0,q1_q17_dr25_tce,5865.0,4.563,0.827,0,0,1
0,0,0,0,2.5882,867.0,782.0,47.7,1.0,q1_q17_dr25_tce,5029.0,4.494,0.838,0,1,0
0,0,0,0,2.0873,763.3,579.0,23.8,2.0,q1_q17_dr25_tce,5029.0,4.494,0.838,0,1,0
0,0,0,0,2.535,175.2,938.0,12.9,3.0,q1_q17_dr25_tce,5029.0,4.494,0.838,0,1,0
0,0,0,0,4.1575,973.5,655.0,55.9,1.0,q1_q17_dr25_tce,5527.0,4.488,0.866,0,1,0
0,0,0,0,5.172,1015.8,536.0,44.8,2.0,q1_q17_dr25_tce,5527.0,4.488,0.866,0,1,0
0,0,0,0,2.603,251.3,990.0,21.2,4.0,q1_q17_dr25_tce,5527.0,4.488,0.866,0,1,0
0,0,0,0,4.819,363.4,743.0,63.1,2.0,q1_q17_dr25_tce,5869.0,4.024,1.626,0,1,0
0,0,0,0,4.448,952.5,360.0,22.7,3.0,q1_q17_dr25_tce,5527.0,4.488,0.866,0,1,0
0,0,0,0,3.16114,7912.7,1162.0,633.4,1.0,q1_q17_dr25_tce,5560.0,4.246,1.21,0,1,0
0,0,1,1,3.8449,4147.6,438.0,54.5,1.0,q1_q17_dr25_tce,4187.0,4.656,0.592,0,0,1
0,0,0,0,2.9804,1151.4,850.0,77.4,1.0,q1_q17_dr25_tce,5198.0,4.589,0.801,0,1,0
0,0,0,0,1.1221,863.7,1194.0,69.2,1.0,q1_q17_dr25_tce,5569.0,4.566,0.829,1,0,0
0,0,0,0,4.301,7163.3,1062.0,502.3,1.0,q1_q17_dr25_tce,6123.0,4.413,1.107,0,1,0
0,1,1,1,10.0134,1695.0,1076.0,203.5,1.0,q1_q17_dr25_tce,5525.0,4.603,0.753,0,0,1
0,0,0,0,3.2179,16653.0,1212.0,1173.9,1.0,q1_q17_dr25_tce,6033.0,4.46,1.046,0,1,0
0,0,1,1,3.183,1030.9,1158.0,90.1,1.0,q1_q17_dr25_tce,5936.0,4.501,0.965,0,0,1
0,0,0,0,5.04169,23530.0,484.0,1077.8,1.0,q1_q17_dr25_tce,5510.0,4.539,0.879,0,1,0
0,1,0,0,8.30604,59130.0,606.0,1667.3,1.0,q1_q17_dr25_tce,6140.0,4.354,1.096,0,0,1
0,0,0,0,1.8007,1398.2,1155.0,123.5,1.0,q1_q17_dr25_tce,5609.0,4.481,0.944,0,1,0
0,1,1,0,3.0231,969.7,952.0,45.4,1.0,q1_q17_dr25_tce,5931.0,4.479,0.866,0,0,1
0,0,0,0,6.5292,15664.0,472.0,690.3,1.0,q1_q17_dr25_tce,5231.0,4.455,0.9,0,1,0
0,1,0,0,16.9422,66068.0,549.0,1843.8,1.0,q1_q17_dr25_tce,6257.0,4.41,1.147,0,0,1
0,0,0,0,3.4097,1144.9,543.0,49.9,1.0,q1_q17_dr25_tce,5481.0,4.629,0.708,0,1,0
0,0,0,0,3.4366,1110.7,680.0,55.0,2.0,q1_q17_dr25_tce,5196.0,4.593,0.775,0,1,0
0,0,0,0,4.2309,1506.9,563.0,60.7,1.0,q1_q17_dr25_tce,5196.0,4.593,0.775,0,1,0
0,0,0,0,1.9012,426.1,949.0,25.6,3.0,q1_q17_dr25_tce,5196.0,4.593,0.775,0,1,0
0,0,0,0,3.228,697.5,964.0,48.1,1.0,q1_q17_dr25_tce,5431.0,4.457,0.884,0,1,0
1,0,0,0,11.4813,13494.0,745.0,529.9,1.0,q1_q17_dr25_tce,5855.0,3.999,1.796,0,0,1
0,0,0,0,3.4412,1240.2,982.0,79.7,1.0,q1_q17_dr25_tce,5897.0,4.531,0.891,0,1,0
0,0,0,0,2.968,1012.6,577.0,26.6,1.0,q1_q17_dr25_tce,6225.0,4.45,1.031,1,0,0
0,1,0,0,4.23479,40293.0,700.0,1398.8,1.0,q1_q17_dr25_tce,6108.0,4.471,0.997,0,0,1
0,0,0,0,3.3129,1473.4,1273.0,128.3,1.0,q1_q17_dr25_tce,6007.0,4.47,0.998,0,1,0
0,1,0,0,3.81881,20953.0,652.0,547.8,1.0,q1_q17_dr25_tce,6192.0,4.503,0.924,0,0,1
0,0,0,0,2.6849,280.1,1315.0,30.6,1.0,q1_q17_dr25_tce,5553.0,4.221,1.25,0,1,0
0,0,0,0,3.1915,273.6,1097.0,25.2,2.0,q1_q17_dr25_tce,5553.0,4.221,1.25,0,1,0
0,0,0,0,2.1888,159.6,1681.0,22.7,3.0,q1_q17_dr25_tce,5553.0,4.221,1.25,0,1,0
0,0,0,0,3.605,307.8,897.0,21.9,4.0,q1_q17_dr25_tce,5553.0,4.221,1.25,0,1,0
0,0,0,0,4.6912,2090.3,784.0,293.7,1.0,q1_q17_dr25_tce,5085.0,4.584,0.712,0,1,0
0,0,0,0,2.91089,11382.0,1145.0,1838.4,1.0,q1_q17_dr25_tce,5524.0,4.421,0.994,0,1,0
0,1,1,0,3.119,1037.4,1079.0,37.2,1.0,q1_q17_dr25_tce,5450.0,4.552,0.811,0,0,1
0,0,0,0,2.9183,1539.1,1013.0,81.1,1.0,q1_q17_dr25_tce,5561.0,4.362,1.06,0,1,0
0,0,0,0,3.739,611.3,787.0,25.6,3.0,q1_q17_dr25_tce,5561.0,4.362,1.06,0,1,0
0,0,0,0,3.895,796.8,686.0,26.7,2.0,q1_q17_dr25_tce,5561.0,4.362,1.06,0,1,0
0,0,0,0,5.1937,1910.5,781.0,117.0,1.0,q1_q17_dr25_tce,6035.0,4.22,1.257,0,1,0
0,0,0,0,6.1998,1719.3,615.0,78.7,2.0,q1_q17_dr25_tce,6035.0,4.22,1.257,0,1,0
0,0,0,0,8.871,1009.6,484.0,37.5,3.0,q1_q17_dr25_tce,6035.0,4.22,1.257,0,1,0
0,0,0,0,3.8692,234.0,1010.0,18.2,4.0,q1_q17_dr25_tce,6035.0,4.22,1.257,1,0,0
0,0,0,0,2.4327,2237.0,407.0,124.7,1.0,q1_q17_dr25_tce,3582.0,4.807,0.458,0,1,0
0,0,0,0,1.0981,741.7,893.0,87.8,2.0,q1_q17_dr25_tce,3582.0,4.807,0.458,0,1,0
0,0,0,0,3.25346,11145.0,1008.0,2040.7,1.0,q1_q17_dr25_tce,5514.0,4.459,0.978,0,1,0
0,0,0,0,4.0454,988.4,595.0,45.1,1.0,q1_q17_dr25_tce,5537.0,4.549,0.88,0,1,0
0,0,0,0,3.3862,994.5,807.0,51.0,1.0,q1_q17_dr25_tce,5344.0,4.365,1.013,0,1,0
0,0,0,0,1.8955,213.0,1710.0,25.3,2.0,q1_q17_dr25_tce,5344.0,4.365,1.013,0,1,0
0,0,0,0,2.336,297.8,971.0,16.7,3.0,q1_q17_dr25_tce,5344.0,4.365,1.013,0,1,0
0,0,0,0,15.735,1896.7,797.0,86.1,1.0,q1_q17_dr25_tce,5047.0,3.066,7.119,1,0,0
0,0,0,0,5.073,446.8,1050.0,32.2,2.0,q1_q17_dr25_tce,5896.0,4.197,1.24,0,1,0
0,0,0,0,4.529,430.7,792.0,16.9,3.0,q1_q17_dr25_tce,5896.0,4.197,1.24,0,1,0
0,0,0,0,3.282,174.0,1305.0,15.1,5.0,q1_q17_dr25_tce,5896.0,4.197,1.24,0,1,0
0,0,0,0,11.649,3020.3,485.0,57.9,1.0,q1_q17_dr25_tce,6520.0,4.375,1.215,1,0,0
0,0,0,0,4.9427,824.9,538.0,97.1,2.0,q1_q17_dr25_tce,5551.0,4.508,0.812,0,1,0
0,0,0,0,1.6169,195.0,1943.0,93.4,1.0,q1_q17_dr25_tce,5630.0,4.505,0.954,1,0,0
0,0,0,0,1.1784,574.4,839.0,32.2,1.0,q1_q17_dr25_tce,5757.0,4.597,0.762,1,0,0
1,0,0,1,3.539,186.7,2562.0,28.9,1.0,q1_q17_dr24_tce,6167.0,4.444,1.064,0,0,1
0,1,0,0,0.86896,1973.3,3000.0,458.6,1.0,q1_q17_dr25_tce,5075.0,3.892,1.783,0,0,1
0,1,0,0,2.78458,18541.0,860.0,534.5,1.0,q1_q17_dr25_tce,6113.0,4.512,0.917,0,0,1
1,0,0,0,38.1939,128.4,2259.0,91.7,1.0,q1_q17_dr25_tce,6980.0,3.577,3.482,0,0,1
0,1,0,0,1.8248,4511.7,804.0,322.3,1.0,q1_q17_dr25_tce,6224.0,4.33,1.132,0,0,1
0,1,0,0,1.7376,673.5,3145.0,37.1,1.0,q1_q17_dr25_tce,4813.0,2.472,13.652,0,0,1
0,0,0,0,1.8621,1495.8,5862.0,179.6,1.0,q1_q17_dr25_tce,8523.0,3.559,4.051,1,0,0
0,1,1,0,2.1441,747.5,2073.0,116.1,1.0,q1_q17_dr25_tce,5582.0,4.497,0.846,0,0,1
0,0,1,1,4.0541,598.2,1610.0,140.6,1.0,q1_q17_dr25_tce,5758.0,4.475,0.902,0,0,1
0,0,1,0,9.083,113.8,1312.0,24.3,1.0,q1_q17_dr25_tce,5948.0,4.508,0.901,0,0,1
0,1,0,0,2.0911,433.2,2404.0,62.3,1.0,q1_q17_dr25_tce,8090.0,4.002,2.234,0,0,1
0,0,0,0,11.1899,3487.5,333.0,235.7,1.0,q1_q17_dr25_tce,5873.0,4.293,1.235,0,1,0
0,1,1,0,0.8774,321.5,1372.0,19.6,1.0,q1_q17_dr25_tce,4768.0,4.628,0.711,0,0,1
0,0,1,0,2.924,248.0,1964.0,22.2,1.0,q1_q17_dr25_tce,5772.0,3.364,4.434,0,0,1
0,0,0,0,3.6379,443.3,1037.0,37.5,1.0,q1_q17_dr25_tce,6049.0,4.353,1.176,0,1,0
0,0,0,0,4.158,178.5,803.0,10.9,2.0,q1_q17_dr25_tce,6049.0,4.353,1.176,0,1,0
1,0,1,0,4.32,250.2,1922.0,37.5,1.0,q1_q17_dr25_tce,5901.0,4.553,0.848,0,0,1
0,0,0,0,3.9835,640.9,1171.0,41.0,1.0,q1_q17_dr25_tce,4941.0,3.317,4.885,0,1,0
1,0,1,1,4.256,186.2,2863.0,136.3,1.0,q1_q17_dr25_tce,6215.0,3.849,2.188,0,0,1
0,0,1,1,3.442,118.6,1572.0,27.0,1.0,q1_q17_dr25_tce,6253.0,4.415,1.015,0,0,1
0,0,0,0,13.566,145.1,688.0,25.5,2.0,q1_q17_dr25_tce,5676.0,4.1,1.487,0,1,0
0,0,0,0,1.82542,30222.0,753.0,1252.5,1.0,q1_q17_dr25_tce,3807.0,4.762,0.503,0,1,0
0,0,0,0,4.3045,372.2,1768.0,267.4,1.0,q1_q17_dr25_tce,7221.0,3.488,4.24,1,0,0
0,1,1,1,5.9957,4399.1,1170.0,270.1,1.0,q1_q17_dr25_tce,6013.0,4.381,1.033,0,0,1
1,0,0,0,3.8417,42.2,2101.0,37.2,2.0,q1_q17_dr25_tce,7221.0,3.488,4.24,0,0,1
0,0,0,0,10.5616,195.6,675.0,71.2,1.0,q1_q17_dr25_tce,6247.0,4.016,1.762,1,0,0
0,0,0,0,3.5599,68.9,1784.0,53.6,1.0,q1_q17_dr25_tce,6202.0,4.026,1.733,0,1,0
0,1,0,0,6.7507,26900.0,737.0,184.3,1.0,q1_q17_dr25_tce,7240.0,4.178,1.717,0,0,1
0,0,1,0,3.158,570.6,684.0,35.6,1.0,q1_q17_dr25_tce,3995.0,4.71,0.561,0,0,1
0,1,1,1,1.0801,324.6,2069.0,63.6,1.0,q1_q17_dr25_tce,5791.0,4.575,0.802,0,0,1
0,0,0,0,1.4647,340.9,1331.0,73.5,1.0,q1_q17_dr25_tce,5041.0,4.576,0.766,0,1,0
0,0,0,0,3.1702,393.1,985.0,29.8,1.0,q1_q17_dr25_tce,6061.0,4.486,0.97,1,0,0
0,1,1,1,4.9658,2121.9,1303.0,187.6,1.0,q1_q17_dr25_tce,6266.0,3.923,1.889,0,0,1
0,0,0,0,2.3155,154.9,2740.0,27.2,3.0,q1_q17_dr25_tce,4941.0,3.317,4.885,0,1,0
0,0,0,0,2.5755,223.4,1941.0,24.5,4.0,q1_q17_dr25_tce,4941.0,3.317,4.885,0,1,0
0,0,0,0,4.49,270.7,890.0,24.8,1.0,q1_q17_dr25_tce,5982.0,4.493,0.96,0,1,0
0,0,1,1,3.733,399.6,770.0,20.1,1.0,q1_q17_dr25_tce,5699.0,4.553,0.853,0,0,1
0,0,0,0,3.0454,1428.2,848.0,105.3,1.0,q1_q17_dr25_tce,6276.0,4.405,1.041,1,0,0
0,1,0,0,2.5903,17971.0,1027.0,39.6,1.0,q1_q17_dr25_tce,5534.0,4.629,0.707,0,0,1
0,1,0,0,9.0419,15304.0,1347.0,298.0,1.0,q1_q17_dr25_tce,6715.0,4.347,1.241,0,0,1
0,1,1,1,5.9885,36348.0,932.0,154.6,1.0,q1_q17_dr25_tce,5751.0,4.028,1.626,0,0,1
0,1,0,0,11.1711,18848.0,459.0,882.6,1.0,q1_q17_dr25_tce,5114.0,4.522,0.784,0,0,1
1,0,0,1,2.0141,2779.3,2090.0,195.2,2.0,q1_q17_dr25_tce,5555.0,4.375,1.061,0,0,1
0,0,0,0,7.012,1349.1,4903.0,76.7,1.0,q1_q17_dr25_tce,4283.0,2.012,15.76,1,0,0
1,0,0,0,24.249,867.5,1139.0,249.3,1.0,q1_q17_dr25_tce,6362.0,3.761,2.534,0,0,1
0,1,0,0,3.2797,625.6,6421.0,56.3,1.0,q1_q17_dr25_tce,3598.0,0.65,101.451,0,0,1
0,1,0,0,2.6897,2144.4,905.0,221.1,1.0,q1_q17_dr25_tce,8214.0,4.104,1.938,0,0,1
0,1,1,1,5.5605,633.1,1053.0,66.9,1.0,q1_q17_dr25_tce,4506.0,4.626,0.651,0,0,1
1,0,0,0,12.249,4158.1,588.0,60.9,2.0,q1_q17_dr25_tce,6038.0,4.082,1.744,0,0,1
0,0,0,0,4.645,568.9,755.0,29.8,1.0,q1_q17_dr25_tce,5839.0,4.327,1.067,0,1,0
0,0,0,0,3.529,246.8,1022.0,17.7,2.0,q1_q17_dr25_tce,5839.0,4.327,1.067,0,1,0
0,0,0,0,7.358,507.8,476.0,15.5,3.0,q1_q17_dr25_tce,5839.0,4.327,1.067,0,1,0
0,0,0,0,3.198,447.8,554.0,11.8,4.0,q1_q17_dr25_tce,5839.0,4.327,1.067,0,1,0
0,0,0,0,1.7086,196.0,1741.0,21.1,1.0,q1_q17_dr25_tce,5553.0,4.32,1.107,0,1,0
0,0,0,0,8.733,570.3,566.0,35.2,1.0,q1_q17_dr25_tce,6085.0,4.451,0.973,1,0,0
0,0,0,0,4.6142,414.5,695.0,42.2,1.0,q1_q17_dr25_tce,5952.0,4.287,1.225,0,1,0
0,0,0,0,6.536,503.0,471.0,36.1,2.0,q1_q17_dr25_tce,5952.0,4.287,1.225,0,1,0
0,0,1,1,2.926,400.9,986.0,24.0,1.0,q1_q17_dr25_tce,5766.0,4.363,1.068,0,0,1
0,0,0,0,6.0175,270.6,866.0,38.7,1.0,q1_q17_dr25_tce,5765.0,4.236,1.242,0,1,0
0,1,1,0,4.211,4843.9,853.0,115.3,1.0,q1_q17_dr25_tce,6122.0,4.471,0.996,0,0,1
0,1,1,1,3.5734,1916.2,1392.0,103.4,1.0,q1_q17_dr25_tce,5778.0,4.531,0.911,0,0,1
0,1,1,1,1.8592,2547.4,1177.0,182.2,1.0,q1_q17_dr25_tce,3920.0,4.7,0.55,0,0,1
0,1,1,0,1.8946,2006.2,2636.0,148.0,1.0,q1_q17_dr25_tce,6261.0,3.686,2.789,0,0,1
0,1,1,0,23.546,3414.4,434.0,103.4,1.0,q1_q17_dr25_tce,5587.0,4.528,0.853,0,0,1
0,0,0,0,8.6388,2894.1,592.0,243.5,1.0,q1_q17_dr25_tce,6198.0,4.237,1.324,0,1,0
0,0,0,0,1.5693,790.1,942.0,19.4,1.0,q1_q17_dr25_tce,5296.0,4.576,0.815,1,0,0
0,0,1,0,2.231,260.5,1311.0,22.2,1.0,q1_q17_dr25_tce,5346.0,4.44,0.892,0,0,1
0,0,0,0,3.0472,517.6,782.0,38.4,1.0,q1_q17_dr25_tce,5251.0,4.494,0.849,0,1,0
0,0,0,0,7.158,445.9,372.0,17.4,2.0,q1_q17_dr25_tce,5251.0,4.494,0.849,0,1,0
0,0,0,0,2.9254,178.2,1356.0,48.8,2.0,q1_q17_dr25_tce,5873.0,4.293,1.235,0,1,0
0,1,1,1,4.737,1269.9,602.0,59.2,1.0,q1_q17_dr25_tce,5589.0,4.193,1.239,0,0,1
0,0,1,1,2.8239,36.7,2393.0,34.7,1.0,q1_q17_dr25_tce,6802.0,4.103,1.521,0,0,1
0,1,1,0,5.4126,2931.6,387.0,58.1,1.0,q1_q17_dr25_tce,6148.0,4.346,1.095,0,0,1
0,0,0,0,1.9826,182.6,1160.0,38.0,1.0,q1_q17_dr25_tce,5751.0,4.447,0.983,0,1,0
0,0,0,0,6.2877,148.1,1422.0,38.9,1.0,q1_q17_dr25_tce,6353.0,3.698,2.867,0,1,0
0,0,0,0,2.172,205.2,1004.0,19.1,1.0,q1_q17_dr25_tce,5973.0,4.371,1.07,1,0,0
0,0,0,1,2.3145,58.0,837.0,27.2,1.0,q1_q17_dr25_tce,5370.0,4.494,0.874,0,0,1
0,0,0,0,3.1188,5372.3,366.0,71.6,1.0,q1_q17_dr25_tce,5697.0,4.392,0.92,1,0,0
0,0,0,0,2.4904,1419.6,543.0,28.1,1.0,q1_q17_dr25_tce,4362.0,4.722,0.554,0,1,0
0,0,1,0,3.161,840.0,454.0,14.4,3.0,q1_q17_dr25_tce,4362.0,4.722,0.554,0,0,1
0,0,0,0,2.335,531.5,694.0,14.9,2.0,q1_q17_dr25_tce,4362.0,4.722,0.554,0,1,0
0,0,0,0,6.8491,747.5,734.0,79.3,3.0,q1_q17_dr25_tce,6198.0,4.237,1.324,0,1,0
0,0,0,0,1.0246,200.9,1101.0,41.0,1.0,q1_q17_dr25_tce,5511.0,4.554,0.857,0,1,0
0,0,0,0,2.715,801.5,672.0,41.9,1.0,q1_q17_dr25_tce,5095.0,4.566,0.78,0,1,0
0,0,0,0,3.587,764.2,505.0,26.3,2.0,q1_q17_dr25_tce,5095.0,4.566,0.78,0,1,0
0,0,1,1,2.0799,1145.5,1784.0,121.1,1.0,q1_q17_dr25_tce,5619.0,4.536,0.874,0,0,1
0,0,0,0,2.8021,7765.0,1489.0,1225.3,1.0,q1_q17_dr25_tce,6063.0,4.261,1.358,0,1,0
0,0,0,0,0.9361,536.7,341.0,37.3,1.0,q1_q17_dr25_tce,3337.0,5.126,0.183,1,0,0
0,0,0,0,1.3712,129.2,1734.0,21.6,1.0,q1_q17_dr25_tce,5366.0,4.363,1.02,0,1,0
0,0,0,0,6.3461,284.7,1005.0,33.4,1.0,q1_q17_dr25_tce,6021.0,4.093,1.458,0,1,0
0,0,0,0,4.66,124.5,1372.0,20.9,2.0,q1_q17_dr25_tce,6021.0,4.093,1.458,0,1,0
0,0,0,0,8.536,242.9,843.0,22.8,3.0,q1_q17_dr25_tce,6021.0,4.093,1.458,0,1,0
0,0,1,0,2.288,48.3,679.0,16.5,2.0,q1_q17_dr25_tce,5370.0,4.494,0.874,0,0,1
0,1,0,0,23.2842,66894.0,455.0,765.0,1.0,q1_q17_dr25_tce,4889.0,4.569,0.788,0,0,1
0,1,0,0,4.47001,61625.0,777.0,930.3,1.0,q1_q17_dr25_tce,5850.0,4.404,1.037,0,0,1
0,1,1,0,3.5289,2468.5,1864.0,245.6,1.0,q1_q17_dr25_tce,5705.0,4.452,0.915,0,0,1
0,1,0,0,1.4451,1907.4,1908.0,185.0,1.0,q1_q17_dr25_tce,5941.0,4.504,0.936,0,0,1
0,1,1,1,5.7401,2124.3,880.0,102.8,1.0,q1_q17_dr25_tce,6110.0,4.352,1.072,0,0,1
0,0,0,0,5.668,1086.1,348.0,34.5,1.0,q1_q17_dr25_tce,4736.0,4.624,0.708,0,1,0
0,0,0,0,0.9267,563.1,615.0,19.6,1.0,q1_q17_dr25_tce,3683.0,4.84,0.424,1,0,0
0,0,0,0,1.1899,376.2,1115.0,22.6,1.0,q1_q17_dr25_tce,4109.0,4.672,0.602,0,1,0
0,0,0,0,5.0197,653.5,929.0,80.8,2.0,q1_q17_dr25_tce,6198.0,4.237,1.324,0,1,0
0,0,0,0,6.122,910.0,563.0,25.3,1.0,q1_q17_dr25_tce,5779.0,4.477,0.974,0,1,0
0,0,0,0,6.049,2319.8,660.0,52.8,1.0,q1_q17_dr24_tce,5619.0,4.536,0.874,1,0,0
0,0,0,0,2.0584,300.2,750.0,32.4,1.0,q1_q17_dr25_tce,5547.0,4.451,0.933,0,1,0
0,0,0,0,5.678,398.6,931.0,26.2,1.0,q1_q17_dr25_tce,5782.0,4.28,1.22,0,1,0
0,0,0,0,3.439,355.6,618.0,23.0,1.0,q1_q17_dr25_tce,5830.0,4.54,0.876,0,1,0
0,0,0,0,5.234,115.4,1144.0,15.7,4.0,q1_q17_dr25_tce,6021.0,4.093,1.458,0,1,0
0,1,1,1,10.168,944.3,1351.0,86.2,1.0,q1_q17_dr25_tce,9651.0,4.229,1.895,0,0,1
0,0,0,0,6.057,434.4,533.0,28.3,1.0,q1_q17_dr25_tce,5907.0,4.445,0.973,0,1,0
0,1,1,0,2.406,85.3,1285.0,21.0,1.0,q1_q17_dr25_tce,7839.0,4.08,2.069,0,0,1
0,1,0,0,5.5418,273110.0,554.0,3420.3,1.0,q1_q17_dr25_tce,6214.0,4.021,1.583,0,0,1
0,0,0,0,4.999,20703.0,2251.0,717.4,1.0,q1_q17_dr25_tce,6424.0,4.186,1.489,1,0,0
0,1,1,1,3.1424,1138.5,2371.0,253.4,1.0,q1_q17_dr25_tce,8601.0,4.137,2.031,0,0,1
0,0,0,0,2.7361,473.0,932.0,115.4,2.0,q1_q17_dr25_tce,5192.0,4.489,0.873,0,1,0
0,1,0,0,3.0122,2010.3,903.0,100.0,1.0,q1_q17_dr25_tce,5887.0,4.499,0.931,0,0,1
0,1,1,1,22.695,778.9,557.0,55.9,1.0,q1_q17_dr25_tce,5334.0,4.372,1.004,0,0,1
0,0,0,0,3.4045,611.4,1007.0,34.1,1.0,q1_q17_dr25_tce,5831.0,4.517,0.921,0,1,0
0,1,0,0,1.05299,1996.3,1730.0,251.9,1.0,q1_q17_dr25_tce,5496.0,4.592,0.776,0,0,1
0,1,1,0,3.68,802.8,1101.0,48.2,1.0,q1_q17_dr25_tce,5497.0,4.577,0.809,0,0,1
0,1,1,0,2.4546,903.9,1934.0,86.1,1.0,q1_q17_dr25_tce,6028.0,3.835,2.147,0,0,1
1,0,0,1,3.02,903.5,2216.0,82.4,1.0,q1_q17_dr25_tce,5628.0,4.575,0.808,0,0,1
